status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,,,job level,
NEW,"Manager, Business Analytics & Reporting",Match Group,"Dallas, TX 75231",10/3/2024,"As a Manager, Business Analytics & Reporting, you will extract critical data from multiple data sources across the Match Group portfolio and use your deep technical skills to develop reporting…","Job types: Full-time
Remote: Hybrid work
Benefits: Paid parental leave, Employee stock purchase plan, Paid holidays, Happy hour, Paid time off, Parental leave, 401(k) matching, Pet insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ce11e3fb63ef3388,IndeedScraperUSAEng_ce11e3fb63ef3388,IndeedScraperUSAEng,Data,USA_ENGLISH,$122000 - $175000 yearly,TEMPORARILY_REMOTE, TX 75231,TX,Dallas,,,Mid-Level,
NEW,Software Engineer — Data,TruckSmarter,"San Francisco, CA",10/5/2024,"Collaborate with data scientists, analysts, and other stakeholders to understand data requirements and deliver data solutions that meet business needs.","Job types: Full-time
Remote: Hybrid work
Benefits: Commuter assistance, Health insurance, Unlimited paid time off, Dental insurance, 401(k), Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=684dc14d940d74a8,IndeedScraperUSAEng_684dc14d940d74a8,IndeedScraperUSAEng,Data,USA_ENGLISH,$160000 - $180000 yearly,TEMPORARILY_REMOTE, CA,CA,San Francisco,,,Mid-Level,
NEW,Data Center Facility Manager,CBRE,"Winston-Salem, NC",10/6/2024,"Daily routine checks and cleanup of the data halls and record their findings. Data Centers, Engineering/Maintenance, Facilities Management. This role oversees the operations and development of a team…","Job types: Full-time
Benefits: Paid parental leave, Health insurance, Dental insurance, Adoption assistance, Parental leave, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=eb91e2bcf78546da,IndeedScraperUSAEng_eb91e2bcf78546da,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC,NC,Winston-Salem,,,Mid-Level,
NEW,"Analyst/Sr Analyst, Business Intelligence",American Airlines,"Dallas, TX 75219",10/30/2024,"Responsible for validation, data cleansing, maintenance, and reinforcing data integrity to business rules and standards. Our responsibilities include B2B data, internal and customer-facing reporting,…","Benefits: Health insurance, Dental insurance, Flexible spending account, Employee assistance program, Vision insurance, Benefits from day one, Pet insurance",https://www.indeed.com/m/viewjob?jk=aa5e7c8dbdb1dddd,IndeedScraperUSAEng_aa5e7c8dbdb1dddd,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75219,TX,Dallas,,,Entry-Level,
NEW,Senior Data Analyst,Parsons,"San Francisco, CA",11/14/2024,"Provide organizational support to ensure data integrity, consistent data definitions, and efficient data storage. Prior experience with data cleaning and modeling.","Job types: Full-time
Benefits: Health insurance, Paid time off, Flexible schedule
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9fa565cd64085b2c,IndeedScraperUSAEng_9fa565cd64085b2c,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $130000 yearly,UNKNOWN, CA,CA,San Francisco,,,Senior-Level,*
NEW,Marketing Data Architecture Manager,Toyota,"Plano, TX 75024",10/10/2024,"Key areas of focus will be security, compliance, data movement, operational parity, and automated deployment of applications and data science models. Data Engineering – Ability to understand and apply…","Job types: Full-time
Benefits: Health savings account, Paid holidays, Health insurance, Flexible spending account, Tuition reimbursement, Paid time off, Flextime, 401(k) matching
Job types cc: Full-time
Schedules: Flextime",https://www.indeed.com/m/viewjob?jk=64bd55c550b9fa79,IndeedScraperUSAEng_64bd55c550b9fa79,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75024,TX,Plano,,,Senior-Level,
NEW,Senior IT Analyst - Revenue Cycle Report Developer (100% Remote Position),Duke Health,"Durham, NC",10/17/2024,Translate disparate internal data sources into a single source data set that is easily reportable on. Identify and summarize basic characteristics in data and trends in data patterns related to…,"Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bc6094ab64ce2627,IndeedScraperUSAEng_bc6094ab64ce2627,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, NC,NC,Durham,,,Senior-Level,*
NEW,Machine Learning Engineer,Manpower Internal,"Burlingame, CA",10/9/2024,"Gather, clean, and prepare data from various sources for analysis. Collaborate closely with data, software, and hardware engineers to ensure smooth project execution. Weekly pay with direct deposit.","Job types: Temporary, Full-time
Benefits: Paid holidays, Health insurance, Dental insurance, Vision insurance, 401(k) matching
Job types cc: Temporary, Full-time",https://www.indeed.com/m/viewjob?jk=d9955a07494f34a6,IndeedScraperUSAEng_d9955a07494f34a6,IndeedScraperUSAEng,Data,USA_ENGLISH,$60 - $60 hourly,UNKNOWN, CA,CA,Burlingame,,,Mid-Level,
NEW,Lead Business Analyst,MEDIDATA,"New York, NY",11/9/2024,"Experience with data migration and data transformation. Experience in designing, developing or implementing SaaS solutions is a plus as is familiarity with programming languages, data visualization,…","Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, 401(k) matching, Opportunities for advancement",https://www.indeed.com/m/viewjob?jk=fca745f9068725d8,IndeedScraperUSAEng_fca745f9068725d8,IndeedScraperUSAEng,Data,USA_ENGLISH,$101250 - $153000 yearly,UNKNOWN, NY,NY,New York,,,Mid-Level,
NEW,Marketing Data Analyst - ADP,Veeva Systems,"New York, NY",10/9/2024,"Develop insights using advanced data analysis techniques, predictive modeling, and data visualization. Use data to make patient behavior discoveries. This position requires you to work in the office 4…","Job types: Full-time
Remote: Hybrid work
Benefits: Paid holidays, Health insurance, Dental insurance, Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6bd2e1336c930a1f,IndeedScraperUSAEng_6bd2e1336c930a1f,IndeedScraperUSAEng,Data,USA_ENGLISH,$60000 - $75000 yearly,TEMPORARILY_REMOTE, NY,NY,New York,,,Entry-Level,
NEW,Engineering Document Control Lead / Pharma Manufacturing,"Pioneer Data Systems, Inc.","Wilson, NC 27893",11/8/2024,The client has the right-to-hire you as a permanent employee at any time during or after the end of the contract. Job Title: Engineering Documentation Control Lead / Pharma Industry*.,"Job types: Contract
Remote: Hybrid work
Benefits: Travel reimbursement, Health insurance, Dental insurance, 401(k), Vision insurance
Job types cc: Contract
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=24585f0e5d826cf6,IndeedScraperUSAEng_24585f0e5d826cf6,IndeedScraperUSAEng,Data,USA_ENGLISH,$96 - $96 hourly,TEMPORARILY_REMOTE, NC 27893,NC,Wilson,,,Mid-Level,
NEW,Export Documentation Specialist,CargoLoop LLC,"Elizabeth, NJ 07201",11/2/2024,Data Entry* – Using various computer and online programs to enter new data and update the current data set to reflect changes in day-to-day operational changes. High level of attention to detail.,"Job types: Part-time
Shifts: 8 hour shift
Benefits: Dental insurance, Paid time off
Job types cc: Part-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=e2239f41d09b9eaa,IndeedScraperUSAEng_e2239f41d09b9eaa,IndeedScraperUSAEng,Data,USA_ENGLISH,$17 - $18 hourly,UNKNOWN, NJ 07201,NJ,Elizabeth,,,Entry-Level,
NEW,Data & Analytics Specialist (Regulated Industry),Mentor Technical Group,"South San Francisco, CA 94080",11/8/2024,Collaborate with various teams to ensure accurate and timely data capture and automation of data transfer. Preferred Qualifications: • Experience with data automation and integration.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=457bbeb64140fd92,IndeedScraperUSAEng_457bbeb64140fd92,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94080,CA,South San Francisco,,,Entry-Level,
NEW,Data Engineer,Photon,"Irving, TX",10/5/2024,"Implement data pipelines to ingest, transform, and load data into graph databases. Collaborate with stakeholders to understand data requirements and translate them into database schemas.",,https://www.indeed.com/m/viewjob?jk=7776827de2746808,IndeedScraperUSAEng_7776827de2746808,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Irving,,,Entry-Level,
NEW,"Sr Database Developer - Hybrid/The Colony, TX","Health One Alliance, LLC","The Colony, TX 75056",10/5/2024,"Ensures data integrity among systems. The Sr. Database Developer plays an advanced role in all aspects of the Information Technology Department including database analysis, query writing, creation of…","Benefits: Wellness program, Health savings account, AD&D insurance, Disability insurance, Dental insurance, Flexible spending account, Paid time off, 401(k) 4% Match, Employee assistance program, Vision insurance, Pet insurance",https://www.indeed.com/m/viewjob?jk=cbb898d84ab2f975,IndeedScraperUSAEng_cbb898d84ab2f975,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75056,TX,The Colony,,,Senior-Level,*
NEW,Senior Data Scientist,Quantum Leap Healthcare,"San Francisco, CA 94158",10/22/2024,"Apply advanced analytical methods to diverse sources of data and share results in varying formats, including data manipulations, data visualization, and data engineering.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2c8045462796fe36,IndeedScraperUSAEng_2c8045462796fe36,IndeedScraperUSAEng,Data,USA_ENGLISH,$140000 - $160000 yearly,UNKNOWN, CA 94158,CA,San Francisco,,,Senior-Level,
NEW,Senior Big Data Developer,Automation Image,"Dallas, TX",10/5/2024,"Experience with logical, 3NF or Dimensional data models. Experience architecting and integrating the Hadoop platform with traditional RDBMS data warehouses.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5edce9c044d1404e,IndeedScraperUSAEng_5edce9c044d1404e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,,,Senior-Level,*
NEW,"Manager, NFR Data Science",KPMG,"Dallas, TX",11/1/2024,"Extensive experience in AI/ML algorithm development and data analysis including at least one of the following: NLP, time-series analysis, predictive modeling; experience with scripting, data…","Benefits: Disability insurance, Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance",https://www.indeed.com/m/viewjob?jk=f204ef378ffef009,IndeedScraperUSAEng_f204ef378ffef009,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,,,Mid-Level,
NEW,Revenue Cycle Analyst I,ECU Health,"Greenville, NC 27835",11/20/2024,"Ability to manipulate large sets of data in multiple databases is required. This includes analyzing revenue cycle data, identifying opportunities for improvement, and implementing strategies to…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6f10a2ce9520714b,IndeedScraperUSAEng_6f10a2ce9520714b,IndeedScraperUSAEng,Data,USA_ENGLISH,$56617.6 - $93433.6 yearly,UNKNOWN, NC 27835,NC,Greenville,,,Mid-Level,
NEW,Senior Data Scientist,"Red Hat, Inc.","Raleigh, NC 27601",10/3/2024,Determine relationships between source system data and join tables together to develop analyst-ready data sets used for dashboard or model development.,,https://www.indeed.com/m/viewjob?jk=af3a637d5fc2546d,IndeedScraperUSAEng_af3a637d5fc2546d,IndeedScraperUSAEng,Data,USA_ENGLISH,$111260 - $183580 yearly,UNKNOWN, NC 27601,NC,Raleigh,,,Senior-Level,*
NEW,Data Scientist - San Francisco,Rad Hires,"Modesto, CA",10/5/2024,Data Scientist - San Francisco - On-Site Our client is a growing Fintech startup that is looking for a full-time Data Scientist to join their team in San Francisco. The ideal candidate will have a…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2e2c681ce934634b,IndeedScraperUSAEng_2e2c681ce934634b,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,Modesto,,,Entry-Level,
NEW,Lead Data Engineer,MPOWERHealth,"Addison, TX 75001",10/31/2024,"Work closely with data scientists, analysts, and business stakeholders to understand their data requirements and provide data solutions. Strong experience with data lake / data warehousing solutions …","Job types: Full-time
Remote: Remote
Benefits: Health savings account, Paid holidays, Health insurance, Dental insurance, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6558c4f60352c5bf,IndeedScraperUSAEng_6558c4f60352c5bf,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, TX 75001,TX,Addison,,,Mid-Level,
NEW,"Manager, Commercial Data Visualization",Forward Air,"Dallas, TX 75019",10/15/2024,"The ideal candidate will have a strong background in data analysis, a keen eye for design, and experience with various data visualization tools. Strong proficiency in data visualization best practices…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=05a9e227b6890c86,IndeedScraperUSAEng_05a9e227b6890c86,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75019,TX,Dallas,,,Mid-Level,
NEW,Data Analyst,Nuvem,"Melville, NY 11747",10/9/2024,"Description: The Data Analyst role includes understanding and writing advanced SQL, TSQL, investigations and debugging issues. This role will encompass the need to understand business process flows…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=64fd7616f85224bc,IndeedScraperUSAEng_64fd7616f85224bc,IndeedScraperUSAEng,Data,USA_ENGLISH,$80000 - $90000 yearly,UNKNOWN, NY 11747,NY,Melville,,,Entry-Level,
NEW,Research Data Curation Specialist,University of North Carolina at Chapel Hill,"Chapel Hill, NC 27599",10/18/2024,"Familiarity with prevailing research data management standards and best practices, and their applications to research project design, data collection, data analysis, and data sharing.","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=daeea956d95ad2af,IndeedScraperUSAEng_daeea956d95ad2af,IndeedScraperUSAEng,Data,USA_ENGLISH,$55000 - $65000 yearly,TEMPORARILY_REMOTE, NC 27599,NC,Chapel Hill,,,Entry-Level,
NEW,Cybersecurity Lead Data Engineer,JPMorgan Chase,"Plano, TX 75023",11/18/2024,Experience presenting and delivering visual data. Experience and proficiency across the data lifecycle. Experience with modern data abstraction and federated query tooling.,"Benefits: Health insurance, Tuition reimbursement, Retirement plan",https://www.indeed.com/m/viewjob?jk=bb86fcf86ef631c6,IndeedScraperUSAEng_bb86fcf86ef631c6,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75023,TX,Plano,,,*,
NEW,"Senior Technical Program Manager I, AI Data",Google,"Mountain View, CA",11/14/2024,"Experience with data analysis or data analytics. The Machine Learning (ML) Data Infrastructure teams, which are part of the ML data organization, strive to attain data life-cycle excellence for ML by…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=40949e031ff71703,IndeedScraperUSAEng_40949e031ff71703,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Mountain View,,,Mid-Level,
NEW,Training Manager - Data Centers (Hybrid),Belimo Americas,"Danbury, CT",10/5/2024,"Provides consultation for development of data center specific training, including research, evaluation and selection of outside consultants and trainers. BS or BA degree in related field of study.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9b9521e0f7248919,IndeedScraperUSAEng_9b9521e0f7248919,IndeedScraperUSAEng,Data,USA_ENGLISH,$85000 - $100000 yearly,UNKNOWN, CT,CT,Danbury,,,Entry-Level,
NEW,Part Time Data Processor,Trintech,"Plano, TX 75024",11/13/2024,"Daily data retrieval and processing of data for customers. Properly identify and resolve data related problems to include out-of-balance bank statements, invalid data mappings, and ensuring delivery…","Job types: Part-time
Remote: Hybrid work
Benefits: Continuing education credits, 401(k) matching, Pet insurance
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=2559d33f5dd9782a,IndeedScraperUSAEng_2559d33f5dd9782a,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE, TX 75024,TX,Plano,,,Entry-Level,
NEW,Staff Business Data Analyst,Intuit,"Mountain View, CA 94043",10/3/2024,Manage data integration and engineering with Product platform for data hygiene. Perform hands-on data analysis and modeling with huge data sets. Experience in defining metrics and instrumenting data…,,https://www.indeed.com/m/viewjob?jk=ada144831e8a7e6a,IndeedScraperUSAEng_ada144831e8a7e6a,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94043,CA,Mountain View,,,Mid-Level,
NEW,Data Support Specialist,BayOne,"Santa Clara, CA",10/5/2024,Familiarity with Support Ticket Management systems/process(Prior L2 support experience is a plus). Fieldglass\any VMS system knowledge is a plus. Experience with Oracle IProcurement/Ariba/Workday is a…,,https://www.indeed.com/m/viewjob?jk=8525fa9b3710ff51,IndeedScraperUSAEng_8525fa9b3710ff51,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA,CA,Santa Clara,,,Senior-Level,
NEW,"Data Scientist, Data Foundation & System",TikTok,"San Jose, CA",10/15/2024,"Sensitive to data, able to quickly find the relationship between data and business,. Develop data monitoring and alert systems, and establish rapid response and problem-solving processes to ensure…","Remote: Hybrid work
Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=f38a09a5322df2a3,IndeedScraperUSAEng_f38a09a5322df2a3,IndeedScraperUSAEng,Data,USA_ENGLISH,$144000 - $329000 yearly,TEMPORARILY_REMOTE, CA,CA,San Jose,,,Entry-Level,
NEW,Business Analyst,CG-VAK,"San Francisco, CA 94145",11/11/2024,*Job Overview Experience Proven experience as a Business Analyst. * Experience with Agile methodologies is a plus. * Excellent communication skills with the ability to present complex…,"Job types: Contract
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=78383b3833fab5a0,IndeedScraperUSAEng_78383b3833fab5a0,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $-1 hourly,UNKNOWN, CA 94145,CA,San Francisco,,,Entry-Level,
NEW,"Data Specialist, Clinical Research",Simons Foundation,"New York, NY 10010",10/3/2024,"Experience aggregating EHR, clinical EEG and/or MRI data or digital data preferred. Contribute to data quality/cleaning and release efforts for all SFARI cohorts and other clinical data sets.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=bf9c4b7aba7b2796,IndeedScraperUSAEng_bf9c4b7aba7b2796,IndeedScraperUSAEng,Data,USA_ENGLISH,$77000 - $85000 yearly,UNKNOWN, NY 10010,NY,New York,,,Entry-Level,
NEW,Data Scientist,Study.com,"Mountain View, CA",10/19/2024,Create and update ETLs as our source data and data needs evolve. Build data visualizations and reports using Tableau. Experience creating complex data visualizations with Tableau.,,https://www.indeed.com/m/viewjob?jk=b0bf5be3bc6c672e,IndeedScraperUSAEng_b0bf5be3bc6c672e,IndeedScraperUSAEng,Data,USA_ENGLISH,$120000 - $150000 yearly,UNKNOWN, CA,CA,Mountain View,,,Entry-Level,
NEW,Senior Operations Data Analyst,PG&E Corporation,"Oakland, CA 94612",11/1/2024,"Creates complex automated data routines and processes for reporting and data delivery ensuring accurate data manipulation and data cleansing. Designs data analysis to achieve business objectives,…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9026d6aa2db786a7,IndeedScraperUSAEng_9026d6aa2db786a7,IndeedScraperUSAEng,Data,USA_ENGLISH,$105000 - $169000 yearly,TEMPORARILY_REMOTE, CA 94612,CA,Oakland,,,Entry-Level,
NEW,Data lake Developer,CIRCULANT SOLUTIONS,"Pleasanton, CA 94588",10/5/2024,"Job Brief The Data Lake developer supports the design, development and ongoing support of Data Lake environment. Responsible for defining, deploying and managing next generation data lake and…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ece286c393f2c32c,IndeedScraperUSAEng_ece286c393f2c32c,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 94588,CA,Pleasanton,,,Entry-Level,
NEW,Staff Business Data Analyst,Intuit,"Mountain View, CA 94043",10/23/2024,"7-10+ years of experience in data and analytics, with strong leadership in data architecture and strategy. Data Architecture & Quality: Oversee data architecture, design, instrumentation, and quality…",,https://www.indeed.com/m/viewjob?jk=65f17243391a7d53,IndeedScraperUSAEng_65f17243391a7d53,IndeedScraperUSAEng,Data,USA_ENGLISH,$157500 - $213000 yearly,UNKNOWN, CA 94043,CA,Mountain View,,,Mid-Level,
NEW,"Machine Learning Engineer, Fraud",Scale AI,"San Francisco Bay Area, CA",11/15/2024,"With our recent Series F round, we're accelerating the abundance of frontier data to pave the road to Artificial General Intelligence (AGI), and building upon our prior model evaluation work with…",,https://www.indeed.com/m/viewjob?jk=932cd5694abcda1f,IndeedScraperUSAEng_932cd5694abcda1f,IndeedScraperUSAEng,Data,USA_ENGLISH,$176000 - $220000 yearly,UNKNOWN, CA,CA,San Francisco Bay Area,,,Entry-Level,
NEW,Customer Service/Data Entry for Oil Company,Als'Oil Service Inc,"Amityville, NY 11701",11/14/2024,"Customer Service/Data Entry Fast paced Oil Company in Amityville Requires Mature, Motivated individual To handle heavy phone volume, Ability to use computer, excellent people skills essential…","Job types: Full-time
Shifts: 8 hour shift
Benefits: Health insurance, 401(k), Paid time off
Job types cc: Full-time
Schedules: 8 hour shift, Weekends as needed, Monday to Friday",https://www.indeed.com/m/viewjob?jk=846b0f3bd5c162a8,IndeedScraperUSAEng_846b0f3bd5c162a8,IndeedScraperUSAEng,Data,USA_ENGLISH,$18 - $-1 hourly,UNKNOWN, NY 11701,NY,Amityville,,,Entry-Level,
NEW,Senior Business Analyst,Caliber Holdings LLC,"Lewisville, TX 75057",10/25/2024,"Observational skills, to validate data obtained via other techniques and expose new areas of opportunity. Assist in the acquisition and merger process to include data conversions and process re…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ce5cfe13e57e125e,IndeedScraperUSAEng_ce5cfe13e57e125e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 75057,TX,Lewisville,,,Mid-Level,
NEW,AI Math Analyst,Outlier,"Raleigh, NC",11/5/2024,Outlier helps the world’s most innovative companies improve their AI models by providing human feedback. Are you an experienced Math Expert who would like to lend your expertise to train AI models?…,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=e158937ae3196c1e,IndeedScraperUSAEng_e158937ae3196c1e,IndeedScraperUSAEng,Data,USA_ENGLISH,$30 - $50 hourly,UNKNOWN, NC,NC,Raleigh,,,Entry-Level,
NEW,Software Engineer -Big Data,CEDENT,"Dallas, TX",10/5/2024,"Title: Software Engineer – Big Data @ Dallas, TX / Washington, DC Terms of Hire: Full Time. Salary: $ 120-135 K/ YR + Benefits. Role Description As a Software Engineer supporting the Climate Impact…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=553abf63b3472f95,IndeedScraperUSAEng_553abf63b3472f95,IndeedScraperUSAEng,Data,USA_ENGLISH,$120 - $135 hourly,UNKNOWN, TX,TX,Dallas,,,Mid-Level,
NEW,Document Care Specialist,CASO Document Management,"New City, NY 10956",11/14/2024,"A mighty hero to take on the epic task of transferring data from DVDs to hard drives. Schedule - Monday-Friday (9:00 am - 5:00 pm) - 40.00 hours per week. Job Types: Full-time, Temporary.","Job types: Temporary, Full-time
Shifts: 8 hour shift, Day shift
Job types cc: Temporary, Full-time
Schedules: 8 hour shift, Day shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=8567ca2230025185,IndeedScraperUSAEng_8567ca2230025185,IndeedScraperUSAEng,Data,USA_ENGLISH,$25 - $25 hourly,UNKNOWN, NY 10956,NY,New City,,,Entry-Level,
NEW,Staff Software Engineer - Data & Analytics,Datadog,"New York, NY",10/21/2024,"Data & Analytics provides a suite of tools for all data practitioners across Datadog for data pipeline management, data governance, data storage and exploration.",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=a38edbfcf05c3194,IndeedScraperUSAEng_a38edbfcf05c3194,IndeedScraperUSAEng,Data,USA_ENGLISH,$234000 - $300000 yearly,TEMPORARILY_REMOTE, NY,NY,New York,,,Mid-Level,
NEW,Data Center Logistics Associate L1,"Milestone Technologies, Inc.","Fort Worth, TX",11/13/2024,"Milestone Logistics Specialists are responsible for safely moving all of the parts into, out of, and around the client Data Centers using a variety of technology and equipment.",,https://www.indeed.com/m/viewjob?jk=ebbe9dc11685d204,IndeedScraperUSAEng_ebbe9dc11685d204,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Fort Worth,,,Entry-Level,
NEW,Business Intelligence Analyst - Healthcare (Remote),SimiTree Talent Solutions,United States,11/5/2024,"Experience with healthcare data and/or behavioral health data. Design and execute quality assurance for back- and front-end data systems. 4+ years experience as a Business Analyst working with data,…","Remote: Remote
Benefits: Health savings account, Paid holidays, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance, Flexible schedule, Life insurance",https://www.indeed.com/m/viewjob?jk=ec0f1ff0c740f6db,IndeedScraperUSAEng_ec0f1ff0c740f6db,IndeedScraperUSAEng,Data,USA_ENGLISH,$85000 - $110000 yearly,FULLY_REMOTE,,,United States,,,Entry-Level,
NEW,Talend Data Engineer,NTT DATA,"Plano, TX 75086",11/22/2024,Minimum Skills Required: Experience using Talend DE (Talend 7.3.1 specifically) to build data pipelines to source data into a Data Warehouse to be used in Qlik dashboard reports.,"Job types: Full-time
Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b20ba6a36098d78e,IndeedScraperUSAEng_b20ba6a36098d78e,IndeedScraperUSAEng,Data,USA_ENGLISH,$50 - $60 hourly,FULLY_REMOTE, TX 75086,TX,Plano,,,Mid-Level,
NEW,Business Data Analyst II,Truist Bank,"Winston-Salem, NC 27101",10/9/2024,"Data Analysis: Conduct thorough data analysis to identify trends, anomalies, and potential issues in the financial data. Build testing to ensure data integrity and accuracy of the data in all internal…","Job types: Full-time
Benefits: AD&D insurance, Paid holidays, Dental insurance, 401(k), RSU, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1521d91268f87ae6,IndeedScraperUSAEng_1521d91268f87ae6,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 27101,NC,Winston-Salem,,,Entry-Level,*
NEW,Data Entry and Mail Clerk,Romano | At Law,"Yonkers, NY 10461",11/5/2024,"Excellent data entry and typing skills. Clerical/receptionist/data entry: 3 years (Required). This position is responsible for accuracy, efficiency, and retrieval of processed data.","Job types: Full-time
Benefits: Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=7505001d6ca8d155,IndeedScraperUSAEng_7505001d6ca8d155,IndeedScraperUSAEng,Data,USA_ENGLISH,$18 - $-1 hourly,UNKNOWN, NY 10461,NY,Yonkers,,,Entry-Level,
NEW,Data Entry,Outlier,"Newark, NJ",11/19/2024,Outlier is looking for talented writers with fluency in Turkish to help train generative artificial intelligence models. Experience as a professional translator.,"Job types: Contract
Job types cc: Contract, Freelance
Schedules: Overtime",https://www.indeed.com/m/viewjob?jk=75b410a584701edd,IndeedScraperUSAEng_75b410a584701edd,IndeedScraperUSAEng,Data,USA_ENGLISH,$20 - $20 hourly,UNKNOWN, NJ,NJ,Newark,,,Entry-Level,
NEW,Operations Analytics Data Engineer,Lockheed Martin,"Stratford, CT 06615",11/12/2024,"Knowledge of modern enterprise data architectures, design patterns, data warehousing, and data toolsets and the ability to apply them. You are experienced in building scalable data systems and have a…","Job types: Full-time
Benefits: Paid time off, Flexible schedule
Job types cc: Full-time
Schedules: 4x10",https://www.indeed.com/m/viewjob?jk=44bf7d5991317eab,IndeedScraperUSAEng_44bf7d5991317eab,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CT 06615,CT,Stratford,,,Entry-Level,
